child_id,daily_completion_rate_식탁 정리 도와주기,daily_completion_rate_양치하기,daily_completion_rate_이불 개기,daily_completion_rate_장난감 정리하기,daily_completion_rate_하루 이야기 나누기,parent_completion_reward_STUDY,parent_completion_rate_STUDY,parent_completion_reward_HOUSEHOLD,parent_completion_rate_HOUSEHOLD,parent_completion_reward_HABIT,parent_completion_rate_HABIT,parent_completion_reward_POPO,parent_completion_rate_POPO,parent_completion_reward_ERRAND,parent_completion_rate_ERRAND,parent_completion_reward_ETC,parent_completion_rate_ETC,daily_approval_time,parent_approval_time,daily_completion_time_양치하기_0-2,daily_completion_time_양치하기_2-4,daily_completion_time_양치하기_4-6,daily_completion_time_양치하기_6-8,daily_completion_time_양치하기_8-10,daily_completion_time_양치하기_10-12,daily_completion_time_양치하기_12-14,daily_completion_time_양치하기_14-16,daily_completion_time_양치하기_16-18,daily_completion_time_양치하기_18-20,daily_completion_time_양치하기_20-22,daily_completion_time_양치하기_22-24,daily_completion_time_장난감 정리하기_0-2,daily_completion_time_장난감 정리하기_2-4,daily_completion_time_장난감 정리하기_4-6,daily_completion_time_장난감 정리하기_6-8,daily_completion_time_장난감 정리하기_8-10,daily_completion_time_장난감 정리하기_10-12,daily_completion_time_장난감 정리하기_12-14,daily_completion_time_장난감 정리하기_14-16,daily_completion_time_장난감 정리하기_16-18,daily_completion_time_장난감 정리하기_18-20,daily_completion_time_장난감 정리하기_20-22,daily_completion_time_장난감 정리하기_22-24,daily_completion_time_이불 개기_0-2,daily_completion_time_이불 개기_2-4,daily_completion_time_이불 개기_4-6,daily_completion_time_이불 개기_6-8,daily_completion_time_이불 개기_8-10,daily_completion_time_이불 개기_10-12,daily_completion_time_이불 개기_12-14,daily_completion_time_이불 개기_14-16,daily_completion_time_이불 개기_16-18,daily_completion_time_이불 개기_18-20,daily_completion_time_이불 개기_20-22,daily_completion_time_이불 개기_22-24,daily_completion_time_하루 이야기 나누기_0-2,daily_completion_time_하루 이야기 나누기_2-4,daily_completion_time_하루 이야기 나누기_4-6,daily_completion_time_하루 이야기 나누기_6-8,daily_completion_time_하루 이야기 나누기_8-10,daily_completion_time_하루 이야기 나누기_10-12,daily_completion_time_하루 이야기 나누기_12-14,daily_completion_time_하루 이야기 나누기_14-16,daily_completion_time_하루 이야기 나누기_16-18,daily_completion_time_하루 이야기 나누기_18-20,daily_completion_time_하루 이야기 나누기_20-22,daily_completion_time_하루 이야기 나누기_22-24,daily_completion_time_식탁 정리 도와주기_0-2,daily_completion_time_식탁 정리 도와주기_2-4,daily_completion_time_식탁 정리 도와주기_4-6,daily_completion_time_식탁 정리 도와주기_6-8,daily_completion_time_식탁 정리 도와주기_8-10,daily_completion_time_식탁 정리 도와주기_10-12,daily_completion_time_식탁 정리 도와주기_12-14,daily_completion_time_식탁 정리 도와주기_14-16,daily_completion_time_식탁 정리 도와주기_16-18,daily_completion_time_식탁 정리 도와주기_18-20,daily_completion_time_식탁 정리 도와주기_20-22,daily_completion_time_식탁 정리 도와주기_22-24,parent_completion_time_POPO_0-2,parent_completion_time_POPO_2-4,parent_completion_time_POPO_4-6,parent_completion_time_POPO_6-8,parent_completion_time_POPO_8-10,parent_completion_time_POPO_10-12,parent_completion_time_POPO_12-14,parent_completion_time_POPO_14-16,parent_completion_time_POPO_16-18,parent_completion_time_POPO_18-20,parent_completion_time_POPO_20-22,parent_completion_time_POPO_22-24,parent_completion_time_HABIT_0-2,parent_completion_time_HABIT_2-4,parent_completion_time_HABIT_4-6,parent_completion_time_HABIT_6-8,parent_completion_time_HABIT_8-10,parent_completion_time_HABIT_10-12,parent_completion_time_HABIT_12-14,parent_completion_time_HABIT_14-16,parent_completion_time_HABIT_16-18,parent_completion_time_HABIT_18-20,parent_completion_time_HABIT_20-22,parent_completion_time_HABIT_22-24,parent_completion_time_STUDY_0-2,parent_completion_time_STUDY_2-4,parent_completion_time_STUDY_4-6,parent_completion_time_STUDY_6-8,parent_completion_time_STUDY_8-10,parent_completion_time_STUDY_10-12,parent_completion_time_STUDY_12-14,parent_completion_time_STUDY_14-16,parent_completion_time_STUDY_16-18,parent_completion_time_STUDY_18-20,parent_completion_time_STUDY_20-22,parent_completion_time_STUDY_22-24,parent_completion_time_ERRAND_0-2,parent_completion_time_ERRAND_2-4,parent_completion_time_ERRAND_4-6,parent_completion_time_ERRAND_6-8,parent_completion_time_ERRAND_8-10,parent_completion_time_ERRAND_10-12,parent_completion_time_ERRAND_12-14,parent_completion_time_ERRAND_14-16,parent_completion_time_ERRAND_16-18,parent_completion_time_ERRAND_18-20,parent_completion_time_ERRAND_20-22,parent_completion_time_ERRAND_22-24,parent_completion_time_HOUSEHOLD_0-2,parent_completion_time_HOUSEHOLD_2-4,parent_completion_time_HOUSEHOLD_4-6,parent_completion_time_HOUSEHOLD_6-8,parent_completion_time_HOUSEHOLD_8-10,parent_completion_time_HOUSEHOLD_10-12,parent_completion_time_HOUSEHOLD_12-14,parent_completion_time_HOUSEHOLD_14-16,parent_completion_time_HOUSEHOLD_16-18,parent_completion_time_HOUSEHOLD_18-20,parent_completion_time_HOUSEHOLD_20-22,parent_completion_time_HOUSEHOLD_22-24,parent_completion_time_ETC_0-2,parent_completion_time_ETC_2-4,parent_completion_time_ETC_4-6,parent_completion_time_ETC_6-8,parent_completion_time_ETC_8-10,parent_completion_time_ETC_10-12,parent_completion_time_ETC_12-14,parent_completion_time_ETC_14-16,parent_completion_time_ETC_16-18,parent_completion_time_ETC_18-20,parent_completion_time_ETC_20-22,parent_completion_time_ETC_22-24
4ec01ffa-d006-4fde-bbbb-2a2b9814a892,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514b082b-5f2a-4ea5-80f6-b79aa77bd1b2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52f08267-a595-44ec-9073-cbb6ede4f6ec,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54c3318f-57ef-47a4-bc51-7b470e476e7d,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583335f4-394a-43aa-9873-9abd30d5ea8f,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c1f565-3792-49ea-96d1-3df4c1b27405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4fecbe-a198-4e6f-b91b-5a34db4f01e9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bda4ade-431a-47ef-a62c-7bd895ece820,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c8f7f35-bdd0-4976-aa17-25e44285086d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cf29ca0-65ad-45df-94af-1d625c45ed74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db42ade-1d82-40b4-b14c-31630c12411a,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373be0f-f82c-4b95-8282-b6edce547505,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544af34-fc16-412c-aa7a-b3eda54ebe61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ae7b5cf-5bb9-4138-9107-450687c1f90e,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e65dba-d90c-4d74-bdf4-f5b1507685c4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0시간 0분,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73115182-71e1-4798-b7c4-ad9a715cdb6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74f9a8f9-4f95-4759-ba5f-106040e2993a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbc3697-0bf6-4419-959c-f11fc8e1016f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204ca97-00aa-40eb-b23b-62671ad27535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824417a5-6cd7-4ac4-b30b-f23b993c3435,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383293d-d00a-4106-ba90-fbfb20ebe595,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866c9cb1-c875-4413-acbe-636be344df1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871a1e60-7048-46cd-bb92-b073e10d8dcb,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883ea47c-ff94-472b-8f73-b8c1ac8363b6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a147007-8933-487d-b603-554d5f240ffa,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a184555-b735-495e-96bf-02cc51131890,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a2b94b0-8395-41ad-99b0-6e8c0ea7edaa,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1500.0,0.6667,,,,,,,,,,,0시간 0분,0시간 1분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d8a3d15-4058-4e07-8ac6-2089f7f4c459,0.0,0.2857142857142857,0.0,0.0,0.0,,,,,,,,,,,,,0시간 0분,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dd27193-ae74-42ce-913f-c400bddcb4e8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8a460d-c6d9-4844-b899-31e9906bc2ac,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92f721ea-eb43-40f1-9137-a9b0b56076a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930109fa-70e0-4271-bb4b-a82d51336d69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956f51a8-d6a0-4a12-a22b-9da3cdffc879,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969e5004-542c-47c1-b906-d81b907c5d08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a13a34e-be2f-4192-9d22-82b0efc4c445,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b2715b9-f19e-4025-baea-d7131820d0ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e3396b9-2248-44b7-841b-7ceb423ca111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee3b625-3bdc-473b-be3e-7e56badbf6d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a049ae22-6b86-43d8-afa5-7f8aa143fa24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a368cf28-7913-4d96-b8c5-ae73d8cff461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d604d5-1a77-451e-9c84-798240cf2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a79d7ff7-ed5e-4e8a-be4e-5b0b2c230d83,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a929b264-f478-463a-8ef0-cef940a05f23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab957688-2aef-4aef-934b-17b66ddcfcd8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b25c632f-f977-40d1-bb74-34019d703683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39378f3-7529-4359-aa7b-6047caed4e53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5b2b443-1f3c-4bed-ace1-9d9d8e1dd6d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b600d6d2-ef4b-4b7f-8a7d-e74b5d68d5a9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b650347b-cdaf-4248-bd63-7c16ace78286,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b73175d3-f9d9-4487-805a-2cc3af4ad0a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b79f2612-951f-42d3-9051-f0dc10ab885e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab047ff-e121-494a-855b-62fc714e0300,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1194c9c-1ca4-435b-950e-ad68be4ba92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7a7bc5b-489a-4fcb-8803-60df6de799ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c929fc99-3407-4e67-b9bb-fe19745c61b8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97b6d89-23b9-4216-af10-e22d6c44f1d1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc7ac810-943a-4763-b7b6-28f30787becd,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
